candidateId,value
6312a4a8e5ee99003f085eba,Cibertec
6312a4a8e5ee99003f085eba,Sol De La Molina
6312a4a8e5ee99003f086016,Sise
6312a4a8e5ee99003f086370,Ifb Certus
63128e34844cb4003f22c19c,"Universidad Nacional Santiago Antúnez De Mayolo, Huaraz"
6312a4a8e5ee99003f085e60,Cibertec
6312a4a8e5ee99003f0864d8,Isil
6312b39a5073940008a23c8b,Universidad Nacional De Piura
6312a4a8e5ee99003f085bde,Administracion Bancaria
6312a4a8e5ee99003f085bde,Juan Megia Baca
6312a4a8e5ee99003f085bde,Miguel Grau
6312a4a8e5ee99003f085854,Idat
6312a4a8e5ee99003f0858c0,Instituto Superior Sise
6312a4a8e5ee99003f08655c,Zegel Ipae
6312a4a8e5ee99003f085d76,El Buen Pastor
6312a4a8e5ee99003f085d76,I.e Peruano Suizo
6312a4a8e5ee99003f086c52,Instituto San Ignacio De Loyola
6312a4a8e5ee99003f08581e,Universidad Científica Del Sur
6312a4a8e5ee99003f08581e,Cepeban
6312a43d844cb4003f22dde6,Universidad Privada Del Norte
6312a43d844cb4003f22dde6,Francisco Lizarzaburu
6312a4a8e5ee99003f086952,Instituto Certus
63128e34844cb4003f22bb9c,Universidad Nacional Del Callao
6312a43d844cb4003f22dfcc,Universodad Privada Del Norte
6312a4a8e5ee99003f086376,I.e.leoncio Prado
6312b796f4622c0008c1d6f8,Universidad Peruana De Ciencias Aplicadas - Upc
6312b796f4622c0008c1d6f8,Instituto De Formación Bancaria
63128e34844cb4003f22be54,Instituto Sabio Antunez De Mayolo
6312a4a8e5ee99003f085872,Zegel Ipae
63128e34844cb4003f22bd3a,Instituto Cibertec
63128e34844cb4003f22bd3a,Instituto Cepea
6312a4a8e5ee99003f0861d8,Instituto De Formación Bancaria - Ifb
63128e34844cb4003f22bcc8,Usil
63128e33844cb4003f22b794,Universidad Cesar Vallejo - Ucv
63128e33844cb4003f22b794,Universidad Privada Del Norte
63128e34844cb4003f22bbba,Universidad Cesar Vallejo
6312a4a8e5ee99003f085d82,Instituto De Formación Bancaria - Ifb
6312a4a9e5ee99003f086d0c,Los Angeles De Naranjal
6312a4a8e5ee99003f085f5c,Usil
6312a4a8e5ee99003f085f5c,Instituto Sise
63128e34844cb4003f22bbf0,Universidad De Ciencias Aplicadas - Upc
63128e34844cb4003f22bbf0,Centro Peruano De Estudios Bancarios - Cepeban
6312a4a8e5ee99003f085cc2,Certus
6312a4a8e5ee99003f085cc2,Idiomas Católica Pucp
6312a4a8e5ee99003f086046,Universidad Privada Del Norte
6312a4a8e5ee99003f086046,Santo Domingo De Guzmán
6312a4a8e5ee99003f086046,Santa Juana De Lestonnac
63128e34844cb4003f22c4f6,Universidad Privada Del Norte
6312a4a8e5ee99003f086868,Universidad Cesar Vallejo - Ucv
6312a4a8e5ee99003f086070,Universidad Privada Del Norte
6312a4a8e5ee99003f086070,Colegio Manuel Robles Alarcón N°120
6312a4a8e5ee99003f08570a,Idat
6312a4a8e5ee99003f08570a,Instituto Superior Sise
6312a4a8e5ee99003f086ac6,Universidad Tecnológica Del Perú
6312a4a8e5ee99003f086ac6,Mercedes Cabello De Carbonera
6312a4a8e5ee99003f08573a,Idat
6312a4a8e5ee99003f08573a,Universidad Privada Del Norte
6312a4a8e5ee99003f08573a,Ceps Uni
6312a4a8e5ee99003f08623e,Iestp. Gilda Liliana Ballivian Rosado
6312a4a8e5ee99003f0858c6,Universidad Peruana De Ciencias Aplicadas
6312a4a8e5ee99003f0858c6,Instituto Cultural Peruano Norteamericano
6312a4a8e5ee99003f0858c6,I.e Por Convenio 0001 María Auxiliadora
6312a4a8e5ee99003f085f14,Instituto De Formación Bancaria - Ifb
6312a4a8e5ee99003f085a16,Instituto Superior Sise
63128e33844cb4003f22b818,Asociación De Exportadores Adex
6312a4a8e5ee99003f085f1a,Instituto Sise
63128e34844cb4003f22c778,Universidad Privada Del Norte (upn)
63128e34844cb4003f22c778,Universidad Peruana De Ciencias Aplicadas (upc)
63128e33844cb4003f22b8a8,Instituto Superior Sise
6312c5380d11cc000ad318c5,José Faustino Sánchez Carrion
63128e33844cb4003f22b770,Ifb Certus
6312a4a8e5ee99003f086622,Instituto De La Clínica Ricardo Palma
6312a4a8e5ee99003f086622,Instituto Sise
6312a4a8e5ee99003f086622,Universidad Le Cordon Bleu
6312a4a8e5ee99003f086622,Ifb
6312a4a9e5ee99003f086d3c,Annies School
63128e34844cb4003f22c35e,Iutag
63128e34844cb4003f22c35e,Unesr
6312a4a8e5ee99003f085ae2,Universidad Alas Peruanas - Uap
6312a4a8e5ee99003f085ae2,Trilce
6312a4a8e5ee99003f08628c,Nuestra Señora Del Carmen
63128e34844cb4003f22be12,Instituto De Formación Bancaria - Ifb
6312a4a8e5ee99003f085ae8,Sise
6312a4a8e5ee99003f0868b6,Certus
63128e34844cb4003f22c424,Certus
6312a4a9e5ee99003f086d24,Certus
6312a4a8e5ee99003f086184,Universidad Tecnológica Del Perú
6312a4a8e5ee99003f086874,Utp
6312baf46442660008f3a4d3,Zegel Ipae
6312a4a8e5ee99003f086aae,Universidad Privada Del Norte
6312a4a8e5ee99003f086c70,Zegel
6312a4a8e5ee99003f085848,Universidad Autónoma Del Peru
6312a4a8e5ee99003f08686e,Certus
6312a43d844cb4003f22e344,Universidad Privada Leonardo Da Vinci
63128e34844cb4003f22c8b0,Universidad Nacional Del Callao
6312a4a8e5ee99003f086b02,Universidad Tecnológica Del Perú
6312a4a8e5ee99003f086b02,Zegel Ipae
6312a4a8e5ee99003f086b32,Certus
6312a4a8e5ee99003f08676c,Telesup
6312a4a8e5ee99003f08676c,Universidad Abierta Interamericana
6312a4a8e5ee99003f08617e,Instituto Superio Maria Elena Moyano
63128e34844cb4003f22c106,Cesca
63128e34844cb4003f22c106,Senati
6312a4a8e5ee99003f0866a0,Universidad Autonoma Del Peru
6312a4a8e5ee99003f08675a,Icpna
6312a4a8e5ee99003f08675a,Instituto De Formación Bancaria - Ifb
63128e34844cb4003f22bc56,Instituto Cepeban
6312e01f5073940008a248fc,Ifb Asbanc
6312e01f5073940008a248fc,Instituto De Formacion Bancaria Ifb-asbanc
6312e01f5073940008a248fc,Universidad Peruana De Ciencias Aplicadas - Upc
6312a4a8e5ee99003f085ed2,Certus
6312a4a8e5ee99003f085d46,Certus
6312a4a8e5ee99003f0861fc,Idat
6312a4a8e5ee99003f0861fc,Cibertec
63128e34844cb4003f22bd04,Idat
63128e34844cb4003f22bcda,Certus
6312a4a9e5ee99003f086cd0,Universidad Tecnológica Del Perú
63128e34844cb4003f22c03a,Universidad Ricardo Palma
63128e34844cb4003f22c03a,Instituto Cultural Peruano Británico
6312a4a8e5ee99003f086304,Certus
6312a4a8e5ee99003f086304,Certus
6312a4a9e5ee99003f086cb8,Idat
6312a4a8e5ee99003f086b98,Ifb Certus
6312a4a8e5ee99003f0856e0,Universidad San Ignacio De Loyola
6312a4a8e5ee99003f0856e0,Instituto Peruano Norteamericano
6312a4a8e5ee99003f0856e0,Adex
6312a4a8e5ee99003f0856e0,Ifb Certus
6312a4a8e5ee99003f086742,Cepeban
63130835f4622c0008c1e56a,Certus
6312a4a8e5ee99003f085a76,Universidad San Martín De Porres
6312a4a8e5ee99003f085a76,Toulouse Lautrec
63128e33844cb4003f22b944,"Istp, Argentina"
6312a4a8e5ee99003f0859f2,Universidad Tecnológica Del Perú
6312a4a8e5ee99003f0859f2,Ifb-certus
6312a4a8e5ee99003f085b2a,Universidad Nacional Mayor De San Marcos
63128e34844cb4003f22bf20,Universidad Peruana De Ciencias Aplicada
63128e34844cb4003f22bf20,Instituto Superior Tecnológico Cibertec
63128e34844cb4003f22c328,Certus
63128e34844cb4003f22c60a,Univerisdad Tecnologica Del Peru
63128e34844cb4003f22c60a,Instituto Cultural Peruano Norteamericano
63128e34844cb4003f22c3e8,Certus
63128e34844cb4003f22c3e8,Certus
6312a4a8e5ee99003f086352,Certus
6312a4a8e5ee99003f086b68,Isil
6312a4a8e5ee99003f086b68,Universidad Privada Del Norte
6312a4a8e5ee99003f085b72,Gestión De Recursos Humanos
63128e34844cb4003f22bdac,Instituto De Formación Bancaria
63128e34844cb4003f22c292,Universidad Cesar Vallejo - Ucv
6312a4a8e5ee99003f086a54,Ifb Certus
6312a4a8e5ee99003f086208,Universidad Nacional Mayor De San Marcos
6312a4a8e5ee99003f085c74,Instituto Cultural Peruano Norteamericano
6312a4a8e5ee99003f085c74,Universidad Tecnológica Del Perú
631360d46442660008f3b5fd,Instituto Certus
6312a4a8e5ee99003f0860e2,Cibertec
6312a4a8e5ee99003f0860e2,Instituto Idiomas Católica
6312a4a8e5ee99003f0868fe,Cajero Bancario Comercial
63128e34844cb4003f22c208,Certus
6312a4a8e5ee99003f085b9c,Certus
6312a4a8e5ee99003f085b9c,Universidad Peruana De Ciencias Aplicadas - Upc
63128e34844cb4003f22c86e,Universidad Cesar Vallejo
6313642af4622c0008c1e993,Zegel Ipae
6313642af4622c0008c1e993,Ifb - Certus
631365440d11cc000ad328eb,Idat
6312a4a8e5ee99003f086568,Universidad Privada Del Norte
63128e33844cb4003f22b87e,Upc
63128e34844cb4003f22baa0,Instituto San Pablo
6312a4a8e5ee99003f085d2e,Universidad San Ignacio De Loyola
6312a4a8e5ee99003f08635e,Cesca
63128e33844cb4003f22b8fc,Universidad Privada Del Norte
63128e34844cb4003f22c61c,Instituto San Ignacio De Loyola - Isil
63128e34844cb4003f22c61c,Instituto Sise
63128e34844cb4003f22c61c,Instituto De Formación Bancaria - Ifb
63136f1f8ad71a0008d72e33,Icpna
63136f1f8ad71a0008d72e33,Istp Carlos Cueto Fernandini
6312a4a8e5ee99003f085bd8,Idat
6312a4a8e5ee99003f085bd8,Universidad Ricardo Palma
6312a4a8e5ee99003f0865e0,Universidad Privada Del Norte
6312a4a8e5ee99003f0865e0,Idat
6312a4a8e5ee99003f0865e0,Cepeban
6312a4a8e5ee99003f085644,Instituto El Buen Pastor
63128e34844cb4003f22be4e,Ucv
63128e34844cb4003f22be4e,Icpna
6312a4a8e5ee99003f085fb0,Universidad Privada Del Norte - Upn
63128e34844cb4003f22bb36,Certus
63128e34844cb4003f22bb36,Certus
63128e34844cb4003f22bb36,Idat
6312a4a8e5ee99003f086c04,Universidad De San Martin De Porres - Usmp
6312a4a8e5ee99003f086c04,Escuela De Comercio Exterior - Adex
63128e34844cb4003f22c928,Universidad Peruana De Ciencias Aplicadas
6312a4a8e5ee99003f086028,Universidad Privada Del Norte
6312a4a8e5ee99003f085dfa,Upc
63128e34844cb4003f22c616,Certus
63128e34844cb4003f22c616,Iei Estados Unidos
63128e34844cb4003f22c43c,Universidad Cesar Vallejo
63128e34844cb4003f22c43c,Instituto De Educcacion Superior Feliz De La Rosa
63128e34844cb4003f22c1fc,Idat
63128e34844cb4003f22bab2,Inca Garcilazo De La Vega Uigv
6312a4a8e5ee99003f0869b8,Certus
63128e34844cb4003f22c9e8,Certus Ifb
63128e34844cb4003f22c9e8,Icpna
6312a4a8e5ee99003f08650e,Universidad Privada Del Norte
6312a43d844cb4003f22e548,Universidad César Vallejo
6312a4a9e5ee99003f086d54,Universidad Tecnologica Del Peru
63128e34844cb4003f22c088,Certus
63128e34844cb4003f22c088,Esther Festini Ramos De Ocampo
6312a4a8e5ee99003f0864b4,César Vallejo
6312a4a8e5ee99003f08553c,Isil
6312a4a8e5ee99003f08553c,Icpna
6313b3b303ed1f00085e9ce5,Cepeban
6312a4a8e5ee99003f085998,Instituto Superior Sise
6312a4a9e5ee99003f086d18,Universidad Cesar Vallejo
63128e34844cb4003f22c74e,Cesar Vallejo
6312a4a8e5ee99003f085d40,Iestp Cibertec
6313e0db8ad71a0008d743d8,Universidad Nacional Federico Villarreal
6312a4a8e5ee99003f08639a,Utp
6312a4a8e5ee99003f08639a,Certus
63128e34844cb4003f22c3e2,Universidad Peruana De Ciencias Aplicadas
6312a43d844cb4003f22e4d6,Universidad Nacional De Trujillo
6313ef9e6442660008f3d251,Surco
63128e34844cb4003f22c490,Instituto De Educación Superior Privado Certus
6313f5e95073940008a2690d,Certus
6313f3970d11cc000ad34904,Instituto Sise
6312a4a8e5ee99003f0867c0,Ceprebank
6312a4a8e5ee99003f0867c0,Universidad Peruana De Las Americas
6312a4a8e5ee99003f0867c0,Icpna
6312a4a8e5ee99003f0867c0,Eiger
6312a4a8e5ee99003f0867c0,Ss.cc Reina De La Paz
6312a4a8e5ee99003f086298,Cepeban
6312a43d844cb4003f22e62c,Universidad Privada Del Norte - Unp
6312a43d844cb4003f22e62c,Universidad Privada Antenor Orrego
6312a43d844cb4003f22e62c,Instituto Tecnológico Del Norte  - Itn
6312a4a8e5ee99003f0856da,Universidad Nacional Hermilio Valdizán
63143bd6f4622c0008c2105b,Universidad Nacional Del Callao
63128e34844cb4003f22c136,Universidad Nacional Del Callao
6312a4a8e5ee99003f085d58,Británico
6312a4a8e5ee99003f085d58,Universidad Nacional Federico Villarreal - Unfv
6312a4a8e5ee99003f0858a8,Universidad Cesar Vallejo
6312a4a8e5ee99003f0858a8,Cepeban Centro Peruano De Estudios Bancarios
63128e34844cb4003f22c6dc,Universidad Privada Del Norte
6312a4a8e5ee99003f08636a,Idat
63149b665073940008a2730b,Certus
63128e33844cb4003f22b8f0,Camex
63128e33844cb4003f22b8f0,Cibertec
63128e33844cb4003f22b8f0,Instituto Superior Sise
6312a43d844cb4003f22e2fc,Universidad Privada Del Norte
6312a4a8e5ee99003f0858cc,Certus
63128e34844cb4003f22c12a,Organización Y  Sistemas
63128e34844cb4003f22c2b6,Certus
63128e34844cb4003f22c2b6,Gran Bretaña 3056
63128e34844cb4003f22bc32,Universidad Privada Del Norte - Unp
63128e34844cb4003f22bc32,Icpna
6314d39b0d11cc000ad35818,Universidad Cesar Vallejo - Ucv
6312a4a8e5ee99003f08647e,Asistente De Planillas
6312a4a8e5ee99003f08647e,Asistente Administrativo Gerencial
6312a4a8e5ee99003f08647e,I.e.s.t.p “computron”
6312a4a8e5ee99003f0867fc,Certus
6314e52503ed1f00085eb689,Colegio
6314e1d88ad71a0008d756ea,Ifb
6314ee9ff4622c0008c21876,Instituto Formación Bancaria ( Ifb)
6314ee9ff4622c0008c21876,Instituto Sise
6312a4a9e5ee99003f086d42,San Ignacio De Loyola
63128e34844cb4003f22c580,Avansys
6311f01a0d11cc000ad2c8c3,Idat
6311f01a0d11cc000ad2c8c3,Paul Muller
6312a4a8e5ee99003f085e18,Usil   X Ciclo
6312a4a8e5ee99003f08567a,Universidad Esan
631528170d11cc000ad36352,Universidad Tecnologica Del Perù
631528170d11cc000ad36352,Instituto Superior Tecnològico Pùblico Argentina
6312a4a8e5ee99003f0868bc,Julio Cesar Tello
631539e05073940008a2812c,Universidad Privada Del Norte
63153a2603ed1f00085ebe13,Universidad Nacional Pedro Ruiz Gallo - Unprg
6312a4a8e5ee99003f08658c,Universidad Nacional De Educación Enrique Guzmán Y Valle - La Cantuta
6312a4a8e5ee99003f085896,Universidad Nacional Mayor De San Marcos
63128e33844cb4003f22b9b0,Ifb Certus
63128e34844cb4003f22c7c6,Certus
631550095073940008a28525,Isil
63128e34844cb4003f22c1c0,Universidad Privada Del Norte
63128e34844cb4003f22c1c0,Jack Goldfarb School
6312a4a8e5ee99003f08691c,Universidad Nacional Mayor De San Marcos
6312a4a8e5ee99003f085f62,"Eada Business School - Barcelona, España"
6312a4a8e5ee99003f085f62,Centrum Business School
6312a4a8e5ee99003f085f62,Universidad Inca Garcilazo De La Vega
6315636103ed1f00085ec4bf,Universidad Privada Del Norte
6312a4a8e5ee99003f0859f8,Universidad Tecnológica Del Perú
631576600d11cc000ad36f95,Universidad Privada Del Norte
6312a4a8e5ee99003f085d6a,Centro Peruano De  Estudios Bancarios - Cepeban
6312a4a8e5ee99003f085d6a,Instituto De Formación Bancaria - Ifb
6315978df4622c0008c22888,Sise
63159a330d11cc000ad3742e,Ucv Lima Norte
63159a330d11cc000ad3742e,Sise
6312a4a8e5ee99003f0866b2,Certus
6315ac5703ed1f00085ecd2d,Universidad César Vallejo
6312a4a8e5ee99003f08644e,Universidad Peruana De Ciencias Aplicadas.
63128e34844cb4003f22c022,Zegel Ipae
63128e34844cb4003f22c022,Ie Usil
6312a4a8e5ee99003f086550,Certus
63160d575073940008a292fe,Instituto Continental
6312a4a8e5ee99003f0860dc,Certus
631612b88ad71a0008d77107,Universidad Privada Del Norte
631614c8f4622c0008c22eb8,Universidad Los Ángeles De Chimbote
6312a43d844cb4003f22e0a4,Universidad Nacional De Trujillo
631617180d11cc000ad37ba9,Instituto De Formación Bancaria - Ifb
63161d1a8ad71a0008d774c6,San Martin De Porres
6316215e6442660008f403cb,Instituto De Formación Bancaria - Ifb
63162c11844cb4003f239ae9,Instituto Idat
63162c11844cb4003f239ae9,Universidad Privada Del Norte
63162f2e5073940008a29fad,Idat
631631976442660008f40cee,Ifb - Certus
63162c11844cb4003f239ac5,Universidad Nacional Tecnológica De Lima Sur
63128e34844cb4003f22c826,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c826,"Istp ""argentina"""
63128e33844cb4003f22b86c,Ifb Certus
63162c11844cb4003f239a65,Certus
63163beb8ad71a0008d78224,Uladech Catolica
63163d605073940008a2a842,Universidad Alas Peruanas
6312a4a8e5ee99003f085c9e,Upc
6312a4a8e5ee99003f085c9e,Zegel Ipae
631640668ad71a0008d78401,Instituto Superior Tecnologico Sise
63162c11844cb4003f239acb,Universidad Cesar Vallejo
63128e33844cb4003f22b956,Certus
631652080d11cc000ad39499,Ifb Certus
63128e33844cb4003f22b76a,Isil
631654a95073940008a2b055,6066 Villa El Salvador
631655f86442660008f419d5,Manuel Arevalo Caceres
631657e48ad71a0008d78c3b,Icpna
631657e48ad71a0008d78c3b,Cepeban
6312a4a8e5ee99003f086c1c,Certus
6312a4a8e5ee99003f086c1c,Instituto De Formación Bancaria - Ifb
631659676442660008f41b15,Universidad Tecnológica Del Perú - Utp
631659676442660008f41b15,Instituto De Formación Bancaria - Ifb
63165a35f4622c0008c24c09,Zegel Ipae
63165a35f4622c0008c24c09,Instituto De Formación Bancaria - Ifb
63165ab88ad71a0008d78d9a,Senati
63165ba2f4622c0008c24d0b,Instituto Argentina
631660165073940008a2b5e4,Ifb Certus
631662740d11cc000ad39aed,Ricardo Palma
631662740d11cc000ad39aed,Sise
6316672c6442660008f420c0,Ifb Instituto De Formación Bancaria
6316672c6442660008f420c0,Ie  Brigida Silva De  Ochoa
63166a6f6442660008f421d8,Universidad Privada Del Norte
63166c310d11cc000ad39dfd,Universidad Privada Del Norte
631675938ad71a0008d796e6,Idat
631675938ad71a0008d796e6,C.e.n Julio Cesar Escobar
631675e95073940008a2bc9f,Idat
6312a4a8e5ee99003f0860d0,Británico
6312a4a8e5ee99003f0860d0,Instituto De Formación Bancaria - Ifb
6312a4a8e5ee99003f0860d0,Maria Milagrosa
63167df88ad71a0008d798ac,Eiger
63167df88ad71a0008d798ac,Eiger
63167df88ad71a0008d798ac,Upc
63167df88ad71a0008d798ac,Cepeban
631683230d11cc000ad3a585,Certus
631689b30d11cc000ad3a8ff,Universidad Tecnológica Del Perú
631689b30d11cc000ad3a8ff,Certus
63168cb95073940008a2f9e1,Universidad Nacional Mayor De San Marcos
6312a4a8e5ee99003f085b3c,Isil
6316922c03ed1f00085f71cf,Universidad Cesar Vallejo
63169860f4622c0008c264e4,Certus
6316a1c65073940008a30282,Ifb Certus
6312a4a8e5ee99003f085d0a,Instituto De Formación Bancaria - Ifb
6316a6eb5073940008a30408,Universidad Privada Del Norte
6316a6eb5073940008a30408,Rosa Luz 5168
6316a7a30d11cc000ad3b647,Ifb Certus
6316a6c86442660008f4393c,Utp
6316ab2303ed1f00085f797d,Universidad Privada Del Norte
6316ac8c8ad71a0008d82f27,Sise
6316b4dc03ed1f00085f7c26,Universidad Nacional De Ingenieria
6316b4dc03ed1f00085f7c26,Colegio La Salle
6316b6daf4622c0008c26f40,Universidad Tecnologica Del Perú
6312a4a8e5ee99003f085ecc,Instituto Certus
6312a4a8e5ee99003f0869ca,Universidad Privada Telesup
6312a4a8e5ee99003f0862b6,Ifb Certus
6316c0c85073940008a30f55,Instituto Certus
6316c4c50d11cc000ad3c0db,Sise
6316c4c50d11cc000ad3c0db,Computron
6316c6ca6442660008f4455c,Certus
6316c6da6442660008f44561,Cibertec
6312a4a8e5ee99003f0861f6,Addis
6316cffd8ad71a0008d83a39,Universidad Tecnológica Del Perú - Utp
6316cffd8ad71a0008d83a39,Instituto De Formación Bancaria - Ifb
6316d290f4622c0008c278b1,Certus
6316dce06442660008f44818,Colegio
6316e9c2f4622c0008c27bac,Universidad Nacional Mayor De San Marcos
6312a4a8e5ee99003f0868ec,Instituto Certus
63128e34844cb4003f22bc2c,Zegel Ipae
6316ece503ed1f00085f88dc,Zegel Ipae
6316ece503ed1f00085f88dc,Idat
6316ece503ed1f00085f88dc,Trilce
6316ece503ed1f00085f88dc,Ipae
6316ece503ed1f00085f88dc,Idat
6312a4a8e5ee99003f085c20,Instituto Sise
63128e34844cb4003f22c154,Instituto De Formación Bancaria - Ifb
63128e34844cb4003f22c154,Instituto Norbet Wiener
63174f7e03ed1f00085f8be3,Universidad Cesar Vallejo
63175977f4622c0008c2803c,Universidad San Juan Bautista
63162c11844cb4003f239ad1,Instituto De Formación Bancaria - Ifb
631774ee03ed1f00085f9661,Instituto San Ignacio De Loyola
631774ee03ed1f00085f9661,Instituto De Formación Bancaria
63177aa18ad71a0008d84cc9,Ucv
63177aa18ad71a0008d84cc9,José Gálvez
6312a4a8e5ee99003f085d8e,San Ignacio De Loyola - Isil
63178edb0d11cc000ad3e007,Certus
63179bfc8ad71a0008d8596a,Certus
631766b2e5ee99003f0aa522,Universidad César Vallejo
631766b2e5ee99003f0aa522,Universidad Autónoma Del Estado De México
6317a1026442660008f47555,Certus
6317a1026442660008f47555,"""5117"" Jorge Portocarrero Rebaza"
6312a43d844cb4003f22e48e,Universidad Cesar Vallejo
6312a43d844cb4003f22e48e,Liceo Trujillo
6317a7a603ed1f00085fb858,Idat
6317a85103ed1f00085fb88b,Universidad César Vallejo
6317a85103ed1f00085fb88b,I.e Aurelio Miro Quesada Sosa
6317a85103ed1f00085fb88b,I.e.p José María Arguedas
6317a85103ed1f00085fb88b,I.e Jec Daniel Alcides Carrión
6317966f0d11cc000ad3e293,Universidad Tecnologica Del Peru
6317b54f03ed1f00085fbd48,Universidad Nacional Del Callao
6317b6ac03ed1f00085fbdf4,Idat
6317b6ac03ed1f00085fbdf4,Britanico
6317b71a03ed1f00085fbe19,Universidad San Ignacio De Loyola - Usil
6317b71a03ed1f00085fbe19,Universidad Nebrija
6317b71a03ed1f00085fbe19,Instituto De Formación Bancaria - Ifb
6317b71a03ed1f00085fbe19,Instituto San Ignacio De Loyola - Isil
63162c11844cb4003f239afb,Universidad San Ignacio De Loyola
6317be3003ed1f00085fc21d,Instituto Idat
6317c0c20d11cc000ad3f9ad,Universidad Nacional Del Callao
6317c6fc03ed1f00085fc67e,Certus
6317cd915073940008a34ecb,Nuestra Señora Del Rosario De Villa
6317cd915073940008a34ecb,Sencico
6312a4a8e5ee99003f08616c,Ifb Certus
6317db0919d98e0008e970e2,Universidad Privada Del Norte
6317dbba19d98e0008e9713f,Zegel Ipae
6317dca619d98e0008e971c3,Sise
6317dfaacfc3230008d91339,Universidad Cesar Vallejo - Ucv
6317e7b19bc8d90009561efb,Institución De Educación Superior Tecnológico Privado De Formación Bancaria
63128e34844cb4003f22beb4,Universidad César Vallejo
6317ed9a9bc8d90009562124,Universidad Tecnológica Del Perú - Utp
6317fd901c7bdc00081b740d,Certus Ifb
631800c48a691c00087bed56,Universidad Cesar Vallejo
631800a1c31a670008a53af0,Certus
631803e69bc8d900095625f1,Cibertec
6312a4a8e5ee99003f086c8e,"Universidad Particular ""san Martín De Porres"""
63181183cfc3230008d91ebf,Contabilidad
63181183cfc3230008d91ebf,Universidad Privada Telesup
63181a918a691c00087bf504,Icpna
63181a918a691c00087bf504,Certus
63181c601c7bdc00081b7b6b,Universidad Alas Peruanas - Uap
631820571c7bdc00081b7bba,Universidad De San Martín De Porres
6312a4a8e5ee99003f08591a,Certus
63182bde9bc8d90009562f0b,Certus
63182bde9bc8d90009562f0b,Icpna
631831868a691c00087bf9e3,Universidad San Ignacio De Loyola
631831868a691c00087bf9e3,Instituto De Formación Bancaria - Ifb
63186b1c19d98e0008e986f9,Instituto Superior Tecnológico “computronic Tech”
6318989019d98e0008e98826,Datatec
6312a4a8e5ee99003f085a22,Universidad Privada Telesup
6318ba879bc8d90009563849,Universidad Privada Del Norte
63162c11844cb4003f239a71,Cetus-instituto
63162c11844cb4003f239a77,Certus.
63162c11844cb4003f239a77,I.s.t. Computronic Tech.
631766b2e5ee99003f0aa54c,Universidad Privada Del Norte
6318bec2cfc3230008d92c47,Universidad Nacional Federico Villarreal - Unfv
6318a42b8a691c00087bfdbe,Certus
6318c52a1c7bdc00081b8900,Universidad Cesar Vallejo - Ucv
6318d3229bc8d90009563ea8,Universidad Tecnólogica Del Perú
6318d4d71c7bdc00081b8c4c,Isam
6318d9721c7bdc00081b8e0e,San Pedro
6318da4e19d98e0008e997a7,Ifb Certus
6318da4e19d98e0008e997a7,Ifb Certus
6318dc34c31a670008a55405,Instituto De Formación Bancaria - Ifb
6318dc34c31a670008a55405,Instituto Telesup
6318dc34c31a670008a55405,Inei N° 34 - Chancay
6318e17d19d98e0008e9993a,Senati
6318e77b9bc8d9000956446d,Certus
6318ea5a8a691c00087c2f0e,Universidad Peruana De Ciencias Aplicadas - Upc
6318ea5a8a691c00087c2f0e,Cetpro Computec
6318ec8ccfc3230008d9406e,Sise
6318f2ce844cb4003f2841fd,Vitae Educación Financiera
63190d2c9bc8d90009565f48,Certus
63190f121c7bdc00081bac19,Universidad Nacional Federico Villarreal
63191b3e8a691c00087c435f,Universidad Privada Del Norte
63191cb21c7bdc00081bb1a1,Sise
63191eb01c7bdc00081bb275,Certus
63191f638a691c00087c45dd,"Ifb.
 Certus"
631924dcc31a670008a57c6d,Certus
631925961c7bdc00081bb637,I.e Independencia
6319297319d98e0008e9c0d4,Utp
63192b761c7bdc00081bb94e,Ibe/ Innovacion Bancaria Y Empresarial
63192dcb8a691c00087c4f53,Centro Peruano De  Estudios Bancarios - Cepeban
63192dcb8a691c00087c4f53,Instituto Gilda Liliana Ballivian Rosado
63192ddf19d98e0008e9c34d,Certus
63162c1c5073940008a29ea7,Universidad Cesar Vallejo
63162c11844cb4003f239b13,Certus
63162c11844cb4003f239b13,Certus
63194637cfc3230008d96781,Instituto Superior Tecnologico Sise
6319486119d98e0008e9cfdd,Universidad Cesar Vallejo
6319486119d98e0008e9cfdd,Universidad Autonoma Del Estado De Mexico
6319486119d98e0008e9cfdd,Ifb
6319587219d98e0008e9da2d,Ifb Certus
63195e0119d98e0008e9dbc3,Certus
63195e0119d98e0008e9dbc3,I.e. Mariano Melgar 6019
6312a4a8e5ee99003f086ae4,Universidad Nacional Federico Villarreal
63128e34844cb4003f22c4c6,Universidad Privada Del Norte
63197cba19d98e0008e9e49e,Universidad Privada Del Norte
6319a99f9bc8d90009568f30,Isil
6312a4a8e5ee99003f086676,Universidad Nacional Del Centro Del Perú - Uncp
6319f2a019d98e0008e9eaf4,Idat
6319f2a019d98e0008e9eaf4,Certus
6319feb1c31a670008a5abe7,Sabio Antunez De Mayolo
631a080e1c7bdc00081be4be,Universidad San Martin De Porres
631a08ce19d98e0008e9ef34,Universidad Cesar Vallejo
631a12b69bc8d90009569c44,Universidad Privada Del Norte
631a15df19d98e0008e9f503,Instituto De Turismo Intur
631a1af89bc8d90009569f9f,Universidad Tecnologica Del Peru
631a1af89bc8d90009569f9f,Senati
